Time,Propellant mass (kg),Chamber pressure (Pa),Throat diameter (m),Nozzle inlet gamma,Nozzle efficiency,Exit static pressure (Pa),Area ratio,Vapour Density (kg/m^3),Vapour Mass (kg),Liquid Density (kg/m^3),Liquid Mass (kg),Solid Fuel Mass (kg),Solid Fuel Density (kg/m^3),Solid Fuel Outer Diameter (m),Solid Fuel Length (m),Thrust (N)
1.444000000000001,5.834671440048739,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,117.16078213464176,0.5626359774505163,848.3509561247847,2.7994225130492003,2.472612949549022,1208,0.075,0.67,2626.2291720999465
1.446000000000001,5.832239995781141,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,117.16078213464176,0.5626844810228295,848.3509561247847,2.7972937280284134,2.472261786729898,1208,0.075,0.67,2626.2291720999465
1.448000000000001,5.8298081986918,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,117.09993306835358,0.5630178628577593,848.4534988826457,2.7948797393773956,2.471910596456645,1208,0.075,0.67,2626.2291720999465
1.450000000000001,5.827379259278108,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,117.09993306835358,0.5630654355915281,848.4534988826457,2.7927541950072228,2.471559628679357,1208,0.075,0.67,2626.2291720999465
1.452000000000001,5.824949894179145,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,117.03912183932124,0.563398210760301,848.5560072204188,2.7903430556590747,2.471208627759769,1208,0.075,0.67,2626.2291720999465
1.454000000000001,5.822523402852703,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,117.03912183932124,0.5634448631851638,848.5560072204188,2.7882206889664984,2.4708578507010404,1208,0.075,0.67,2626.2291720999465
1.456000000000001,5.820096483292082,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,117.03912183932124,0.5637770304884149,848.5560072204188,2.785812412518877,2.4705070402847906,1208,0.075,0.67,2626.2291720999465
1.458000000000001,5.817669627511697,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.97834840829695,0.5641091883834957,848.6584811752059,2.7834042042822884,2.470156234845913,1208,0.075,0.67,2626.2291720999465
1.460000000000001,5.815245577872929,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.97834840829695,0.5641546770306234,848.6584811752059,2.781285252731762,2.469805648110544,1208,0.075,0.67,2626.2291720999465
1.462000000000001,5.812821109937867,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.91761273609887,0.5644862363736012,848.7609207840414,2.778879844788671,2.469455028775595,1208,0.075,0.67,2626.2291720999465
1.464000000000001,5.810399525247172,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.91761273609887,0.5645308067368986,848.7609207840414,2.77676408424542,2.4691046342648537,1208,0.075,0.67,2626.2291720999465
1.466000000000001,5.807977510608938,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.85691478361582,0.5648617586736093,848.8633260838976,2.7743615457059794,2.4687542062293497,1208,0.075,0.67,2626.2291720999465
1.468000000000001,5.805558386271833,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.85691478361582,0.5649054135581588,848.8633260838976,2.7722489690317995,2.4684040036818744,1208,0.075,0.67,2626.2291720999465
1.470000000000001,5.8031388307828955,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.79625451179878,0.5652357580278813,848.9656971116766,2.7698493052563076,2.468053767498707,1208,0.075,0.67,2626.2291720999465
1.472000000000001,5.80072217111858,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.79625451179878,0.565278498921594,848.9656971116766,2.767739914848309,2.4677037573486773,1208,0.075,0.67,2626.2291720999465
1.474000000000001,5.7983050793260436,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.79625451179878,0.5656082360564016,848.9656971116766,2.7653431297999758,2.467353713469666,1208,0.075,0.67,2626.2291720999465
1.476000000000001,5.795888051983574,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.7356318816707,0.5659379637140018,849.068033904219,2.762946413639324,2.4670036746302477,1208,0.075,0.67,2626.2291720999465
1.478000000000001,5.793473851909529,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.7356318816707,0.5659795490082815,849.068033904219,2.7608404463151253,2.4666538565861225,1208,0.075,0.67,2626.2291720999465
1.480000000000001,5.791059229795314,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.6750468543188,0.5663086787310427,849.1703364982968,2.7584465454803944,2.4663040055838774,1208,0.075,0.67,2626.2291720999465
1.482000000000001,5.7886475129041335,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.6750468543188,0.5663493517991429,849.1703364982968,2.7563437795263264,2.465954381578664,1208,0.075,0.67,2626.2291720999465
1.484000000000001,5.786235362175634,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.61449939089601,0.5666778746586822,849.2726049306197,2.753952763840423,2.465604723676529,1208,0.075,0.67,2626.2291720999465
1.486000000000001,5.783826123844557,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.61449939089601,0.5667176382964207,849.2726049306197,2.7518531921001657,2.465255293447971,1208,0.075,0.67,2626.2291720999465
1.488000000000001,5.781416450450426,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.55398945262469,0.5670455542199453,849.3748392378317,2.7494650670211733,2.464905829209308,1208,0.075,0.67,2626.2291720999465
1.490000000000001,5.779009695074732,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.55398945262469,0.5670844098948651,849.3748392378317,2.747368691979598,2.4645565932002698,1208,0.075,0.67,2626.2291720999465
1.492000000000001,5.7766025036414606,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.55398945262469,0.567411719004268,849.3748392378317,2.7449834615513167,2.464207323085876,1208,0.075,0.67,2626.2291720999465
1.494000000000001,5.774195377335703,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.49351700079211,0.5677390185668285,849.4770394565112,2.7425983006946337,2.463858058074241,1208,0.075,0.67,2626.2291720999465
1.496000000000001,5.77179109979711,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.49351700079211,0.5677767267235785,849.4770394565112,2.740505357082001,2.4635090159915305,1208,0.075,0.67,2626.2291720999465
1.498000000000001,5.769386396405183,3462177.6983785937,0.026000000000000002,1.2651,0.97,132917.1029592598,4,116.43308199675049,0.5681034289294074,849.5792056231729,2.7381230268911336,2.4631599405846423,1208,0.075,0.67,2626.2291720999465
1.500000000000001,5.766978715912986,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.43308199675049,0.5681410951784049,849.5792056231729,2.736026988488581,2.462810632246,1208,0.075,0.67,2613.9016780054644
1.5020000000000011,5.764551684436507,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.37268440192203,0.568470824567338,849.6813377742661,2.733621046573138,2.462459813296031,1208,0.075,0.67,2613.9016780054644
1.5040000000000011,5.762130332273086,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.37268440192203,0.5685099487745222,849.6813377742661,2.7315109464158374,2.4621094370827272,1208,0.075,0.67,2613.9016780054644
1.5060000000000011,5.759708133383148,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.37268440192203,0.5688387269515953,849.6813377742661,2.7291104115930676,2.4617589948384846,1208,0.075,0.67,2613.9016780054644
1.5080000000000011,5.757286060568158,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.31232417779275,0.569167486682761,849.7834359461784,2.726710011450893,2.4614085624345043,1208,0.075,0.67,2613.9016780054644
1.5100000000000011,5.754866784115437,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.31232417779275,0.5692055204788371,849.7834359461784,2.7246029154514972,2.4610583481851034,1208,0.075,0.67,2613.9016780054644
1.5120000000000011,5.752447090867815,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.25200128591,0.5695336890002993,849.8855001752291,2.722205300446306,2.46070810142121,1208,0.075,0.67,2613.9016780054644
1.5140000000000011,5.750030280138889,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.25200128591,0.5695708209214296,849.8855001752291,2.720101379572566,2.4603580796448936,1208,0.075,0.67,2613.9016780054644
1.5160000000000011,5.747613039614333,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.19171568789173,0.5698983883200874,849.9875304976775,2.717706626971577,2.460008024322668,1208,0.075,0.67,2613.9016780054644
1.5180000000000011,5.745198688872128,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.19171568789173,0.5699346212921408,849.9875304976775,2.715605872911165,2.4596581946688216,1208,0.075,0.67,2613.9016780054644
1.5200000000000011,5.742783907098845,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.13146734542528,0.5702615874778068,850.0895269497163,2.713213988265469,2.4593083313555693,1208,0.075,0.67,2613.9016780054644
1.5220000000000011,5.740372020642166,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.13146734542528,0.5702969229562367,850.0895269497163,2.7111164034285626,2.4589586942573662,1208,0.075,0.67,2613.9016780054644
1.5240000000000011,5.737959702176102,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.13146734542528,0.5706232880543514,850.0895269497163,2.7087273907155476,2.458609023406203,1208,0.075,0.67,2613.9016780054644
1.5260000000000011,5.735547448135668,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.07125622025336,0.5709496437564887,850.1914895674759,2.7063384467816705,2.458259357597508,1208,0.075,0.67,2613.9016780054644
1.5280000000000011,5.733138020890967,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.07125622025336,0.5709838432973009,850.1914895674759,2.704244264829838,2.4579099127638275,1208,0.075,0.67,2613.9016780054644
1.5300000000000011,5.730728171718255,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.01108227419044,0.5713096072264783,850.2934183870233,2.7018581295435204,2.4575604349482556,1208,0.075,0.67,2613.9016780054644
1.5320000000000011,5.728321227274504,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,116.01108227419044,0.5713429109740753,850.2934183870233,2.6997671319863845,2.457211184314045,1208,0.075,0.67,2613.9016780054644
1.5340000000000011,5.725913849109528,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.95094546911496,0.5716680742734077,850.3953134443615,2.69738387507762,2.4568618997585,1208,0.075,0.67,2613.9016780054644
1.5360000000000011,5.723509382853537,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.95094546911496,0.5717004849762515,850.3953134443615,2.695296054815126,2.4565128430621597,1208,0.075,0.67,2613.9016780054644
1.5380000000000011,5.7211044816494425,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.89084576696803,0.5720250475686615,850.4971747754302,2.6929156817497053,2.456163752331076,1208,0.075,0.67,2613.9016780054644
1.5400000000000011,5.71870249798199,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.89084576696803,0.5720565666584743,850.4971747754302,2.69083104130701,2.455814890016506,1208,0.075,0.67,2613.9016780054644
1.5420000000000011,5.71630007837059,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.89084576696803,0.572380528659866,850.4971747754302,2.6884535561390077,2.455465993571717,1208,0.075,0.67,2613.9016780054644
1.5440000000000011,5.71389772386322,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.83078312976083,0.5727044811959883,850.5990024161088,2.6860761404345146,2.4551171022327174,1208,0.075,0.67,2613.9016780054644
1.5460000000000012,5.711498217675709,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.83078312976083,0.5727348722517265,850.5990024161088,2.6839949114167774,2.4547684340072053,1208,0.075,0.67,2613.9016780054644
1.5480000000000012,5.709098285741958,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.77075751956016,0.5730582335685015,850.7007964022083,2.681620319740572,2.4544197324328847,1208,0.075,0.67,2613.9016780054644
1.5500000000000012,5.706701280931316,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.77075751956016,0.5730877346564074,850.7007964022083,2.679542286013429,2.4540712602614803,1208,0.075,0.67,2613.9016780054644
1.5520000000000012,5.704303838432008,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.71076889850588,0.5734104958217587,850.8025567694824,2.6771705888224036,2.453722753787845,1208,0.075,0.67,2613.9016780054644
1.5540000000000012,5.7019093303570045,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.71076889850588,0.5734391096816753,850.8025567694824,2.6750957432672027,2.453374477408126,1208,0.075,0.67,2613.9016780054644
1.5560000000000012,5.699514383344346,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.65081722879606,0.573761270606334,850.9042835536186,2.672726946127577,2.453026166610435,1208,0.075,0.67,2613.9016780054644
1.5580000000000012,5.6971223764842644,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.65081722879606,0.5737889986500266,850.9042835536186,2.6706552913589445,2.452678086475293,1208,0.075,0.67,2613.9016780054644
1.5600000000000012,5.694729929671961,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.65081722879606,0.5741105594396236,850.9042835536186,2.6682893984076688,2.4523299718246694,1208,0.075,0.67,2613.9016780054644
1.5620000000000012,5.692337548655509,3447122.8167261677,0.026000000000000002,1.2651,0.97,132339.12821938086,4,115.59090247269701,0.5744321106932322,851.0059767902442,2.6659235756177058,2.4519818623445704,1208,0.075,0.67,2613.9016780054644
1.5640000000000012,5.689941970262405,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.59090247269701,0.5744595973770066,851.0059767902442,2.6638488708210613,2.4516335020643365,1208,0.075,0.67,2601.422204706377
1.5660000000000012,5.687526671486468,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.53102459253921,0.574784231601869,851.1076365149231,2.6614588413315534,2.4512835985530455,1208,0.075,0.67,2601.422204706377
1.5680000000000012,5.685117123518444,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.53102459253921,0.5748132170912847,851.1076365149231,2.659369761990985,2.4509341444361747,1208,0.075,0.67,2601.422204706377
1.5700000000000012,5.682706717384518,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.47118355071265,0.5751369034943172,851.2092627631571,2.6569851906567603,2.45058462323344,1208,0.075,0.67,2601.422204706377
1.5720000000000012,5.6802992687893115,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.47118355071265,0.5751650602973508,851.2092627631571,2.654898875175362,2.4502353333165985,1208,0.075,0.67,2601.422204706377
1.5740000000000012,5.677891378965993,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.47118355071265,0.5754881440006931,851.2092627631571,2.6525172260705707,2.4498860088947287,1208,0.075,0.67,2601.422204706377
1.5760000000000012,5.6754835549318035,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.41137930967128,0.5758112181875235,851.3108555703863,2.6501356471178537,2.4495366896264263,1208,0.075,0.67,2601.422204706377
1.5780000000000012,5.673078556067457,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.41137930967128,0.5758382594393145,851.3108555703863,2.6480527052206346,2.4491875914075076,1208,0.075,0.67,2601.422204706377
1.5800000000000012,5.670673135585854,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.35161183193772,0.5761607480252215,851.4124149719875,2.6456739273598875,2.448838460200745,1208,0.075,0.67,2601.422204706377
1.5820000000000012,5.668270618354872,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.35161183193772,0.5761869095310703,851.4124149719875,2.6435941525567834,2.448489556267018,1208,0.075,0.67,2601.422204706377
1.5840000000000012,5.665867667692955,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.2918810800936,0.5765088037088502,851.5139410032799,2.6412182455805704,2.448140618403534,1208,0.075,0.67,2601.422204706377
1.5860000000000012,5.663467627466909,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.2918810800936,0.576534088174494,851.5139410032799,2.6391416308003572,2.4477919084920576,1208,0.075,0.67,2601.422204706377
1.5880000000000012,5.661067152582134,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.23218701678637,0.5768553878628082,851.6154336995176,2.636768600182099,2.4474431645372263,1208,0.075,0.67,2601.422204706377
1.5900000000000012,5.658669593763513,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.23218701678637,0.5768797966856432,851.6154336995176,2.6346951479853424,2.4470946490925276,1208,0.075,0.67,2601.422204706377
1.5920000000000012,5.656271599289752,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.23218701678637,0.5772005019948949,851.6154336995176,2.6323249977860015,2.4467460995088555,1208,0.075,0.67,2601.422204706377
1.5940000000000012,5.653873669866316,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.17252960472186,0.5775211979238359,851.7168930958921,2.629954916911193,2.446397555031287,1208,0.075,0.67,2601.422204706377
1.5960000000000012,5.651478587357983,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.17252960472186,0.5775444977253592,851.7168930958921,2.6278848558713994,2.446049233761224,1208,0.075,0.67,2601.422204706377
1.5980000000000012,5.649083079380449,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.11290880667411,0.5778646085584054,851.8183192275375,2.625517591688664,2.4457008791333794,1208,0.075,0.67,2601.422204706377
1.6000000000000012,5.646690497062838,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.11290880667411,0.5778870343025235,851.8183192275375,2.6234507087565637,2.4453527540037507,1208,0.075,0.67,2601.422204706377
1.6020000000000012,5.6442974773438745,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.05332458547741,0.5782065511831926,851.9197121295246,2.6210863315978434,2.445004594562838,1208,0.075,0.67,2601.422204706377
1.6040000000000012,5.641907390586928,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,115.05332458547741,0.5782281055635656,851.9197121295246,2.619022619711413,2.4446566653119493,1208,0.075,0.67,2601.422204706377
1.6060000000000012,5.639516865179363,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,114.99377690402748,0.5785470283989991,852.0210718368627,2.6166611351464693,2.4443087016338945,1208,0.075,0.67,2601.422204706377
1.6080000000000012,5.637129278464885,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,114.99377690402748,0.5785677127933941,852.0210718368627,2.614600596956148,2.4439609687153423,1208,0.075,0.67,2601.422204706377
1.6100000000000012,5.634741252084617,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,114.99377690402748,0.5788860416838282,852.0210718368627,2.6122420091288223,2.4436132012719667,1208,0.075,0.67,2601.422204706377
1.6120000000000012,5.632353291446929,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,114.93426572528658,0.5792043611236464,852.1223983845038,2.609883491323753,2.443265438999529,1208,0.075,0.67,2601.422204706377
1.6140000000000012,5.629968199642134,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,114.93426572528658,0.5792239441405429,852.1223983845038,2.6078263533820056,2.4429179021195857,1208,0.075,0.67,2601.422204706377
1.6160000000000012,5.627582678476165,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,114.87479101227318,0.5795416789764869,852.2236918073339,2.605470667993089,2.4425703315065896,1208,0.075,0.67,2601.422204706377
1.6180000000000012,5.625200105776807,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,114.87479101227318,0.5795603935384062,852.2236918073339,2.603416719576416,2.442222992661985,1208,0.075,0.67,2601.422204706377
1.6200000000000012,5.622817091631493,3431882.331339404,0.026000000000000002,1.2651,0.97,131754.02793228405,4,114.81535272807292,0.5798775348377645,852.3249521401813,2.6010639376772535,2.441875619116475,1208,0.075,0.67,2601.422204706377
1.6220000000000012,5.620430992568287,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.81535272807292,0.5798962501261351,852.3249521401813,2.599006739324357,2.441528003117795,1208,0.075,0.67,2589.123483788254
1.6240000000000012,5.618025322699221,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.81535272807292,0.5802164086579626,852.3249521401813,2.5966300614774203,2.4411788525638385,1208,0.075,0.67,2589.123483788254
1.6260000000000012,5.6156225582310375,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.75595083583221,0.5805361502836974,852.4261794178174,2.5942564785081026,2.4408299294392375,1208,0.075,0.67,2589.123483788254
1.6280000000000012,5.613222194479384,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.75595083583221,0.580556168251416,852.4261794178174,2.5921848318853145,2.440481194342653,1208,0.075,0.67,2589.123483788254
1.6300000000000012,5.6108214725296435,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.69658529875812,0.5808753820060102,852.5273736749446,2.589813659329428,2.440132431194206,1208,0.075,0.67,2589.123483788254
1.6320000000000012,5.608423643609271,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.69658529875812,0.5808945281927671,852.5273736749446,2.5877452206782245,2.4397838947382793,1208,0.075,0.67,2589.123483788254
1.6340000000000012,5.606025382834414,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.63725608012146,0.5812131547703525,852.6285349462141,2.5853769036209706,2.4394353244430906,1208,0.075,0.67,2589.123483788254
1.6360000000000012,5.603630031502636,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.63725608012146,0.5812314393870657,852.6285349462141,2.583311609872418,2.4390869822431527,1208,0.075,0.67,2589.123483788254
1.6380000000000012,5.601234245709879,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.57796314325056,0.5815494775773744,852.729663266211,2.5809461621503402,2.4387386059821643,1208,0.075,0.67,2589.123483788254
1.6400000000000012,5.598841375201653,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.57796314325056,0.581566902155839,852.729663266211,2.578884014654002,2.438390458391812,1208,0.075,0.67,2589.123483788254
1.6420000000000012,5.5964480692041985,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.57796314325056,0.5818843520386356,852.729663266211,2.5765214405233827,2.4380422766421797,1208,0.075,0.67,2589.123483788254
1.6440000000000012,5.594054828224682,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.5187064515407,0.5822017926221035,852.8307586694652,2.574158935601656,2.4376941000009227,1208,0.075,0.67,2589.123483788254
1.6460000000000012,5.591664433427105,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.5187064515407,0.5822181268057149,852.8307586694652,2.5721001598948945,2.437346146726495,1208,0.075,0.67,2589.123483788254
1.6480000000000012,5.589273613317459,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.45948596844262,0.5825349882795443,852.931821190444,2.5697404649638895,2.436998160074026,1208,0.075,0.67,2589.123483788254
1.6500000000000012,5.586885718103598,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.45948596844262,0.5825504639553225,852.931821190444,2.567684851065324,2.436650403082951,1208,0.075,0.67,2589.123483788254
1.6520000000000012,5.58449738565107,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.40030165747562,0.5828667375347489,853.0328508635557,2.5653280363565027,2.4363026117598183,1208,0.075,0.67,2589.123483788254
1.6540000000000012,5.58211198540115,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.40030165747562,0.5828813573516132,853.0328508635557,2.563275577258432,2.4359550507911054,1208,0.075,0.67,2589.123483788254
1.6560000000000012,5.579726146662323,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.34115348221114,0.5831970429399811,853.1338477231501,2.560921648348102,2.43560745537424,1208,0.075,0.67,2589.123483788254
1.6580000000000013,5.577343245863149,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.34115348221114,0.583210808242455,853.1338477231501,2.558872346738221,2.435260090882474,1208,0.075,0.67,2589.123483788254
1.6600000000000013,5.574959905558707,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.34115348221114,0.5835259059344953,853.1338477231501,2.5565213077795255,2.4349126918446857,1208,0.075,0.67,2589.123483788254
1.6620000000000013,5.5725766309654166,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.28204140628806,0.583840994257248,853.2348118035151,2.5541703387279076,2.434565297980261,1208,0.075,0.67,2589.123483788254
1.6640000000000013,5.570196224494694,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.28204140628806,0.583853676643062,853.2348118035151,2.5521244181793734,2.434218129672259,1208,0.075,0.67,2589.123483788254
1.6660000000000013,5.567815388815347,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.22296539340363,0.5841681863256265,853.3357431388849,2.5497762748795942,2.4338709276101267,1208,0.075,0.67,2589.123483788254
1.6680000000000013,5.565437500862669,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.22296539340363,0.5841800156701709,853.3357431388849,2.5477335277081132,2.4335239574843848,1208,0.075,0.67,2589.123483788254
1.6700000000000013,5.5630591716218944,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.16392540731582,0.5844939378519718,853.436641763429,2.5453882811338158,2.433176952636107,1208,0.075,0.67,2589.123483788254
1.6720000000000013,5.560683797539754,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.16392540731582,0.5845049167964258,853.436641763429,2.543348700312436,2.432830180430893,1208,0.075,0.67,2589.123483788254
1.6740000000000013,5.558307980896425,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.10492141184196,0.5848182513685871,853.5375077112607,2.541006356143209,2.4324833733846285,1208,0.075,0.67,2589.123483788254
1.6760000000000013,5.55593512525288,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.10492141184196,0.5848283812383559,853.5375077112607,2.538969944450652,2.4321367995638714,1208,0.075,0.67,2589.123483788254
1.6780000000000013,5.5535618260123965,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.10492141184196,0.5851411282853243,853.5375077112607,2.5366305069249924,2.4317901908020803,1208,0.075,0.67,2589.123483788254
1.6800000000000013,5.551188593190085,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.04595337086205,0.5854538658916062,853.6383410164342,2.534291140018373,2.431443587280106,1208,0.075,0.67,2589.123483788254
1.6820000000000013,5.548818250827146,3416862.58876403,0.026000000000000002,1.2651,0.97,131177.4022231971,4,114.04595337086205,0.5854629202366533,853.6383410164342,2.5322581190414053,2.4310972115490883,1208,0.075,0.67,2589.123483788254
